alias,timestamp,n_peaks,prediction_score
navarrac+002@hyfe.ai,1631187362,1,0.812228798866272
navarrac+002@hyfe.ai,1631187407,1,0.992734789848328
navarrac+002@hyfe.ai,1631187418,1,0.00152786320541054
navarrac+002@hyfe.ai,1631195154,1,0.000301122374366969
navarrac+002@hyfe.ai,1631195155,1,0.00532937562093139
navarrac+002@hyfe.ai,1631195168,1,0.000404400896513835
navarrac+002@hyfe.ai,1631195199,1,0.00268486421555281
navarrac+002@hyfe.ai,1631195208,1,0.000279292900813743
navarrac+002@hyfe.ai,1631195219,1,0.000346778717357665
navarrac+002@hyfe.ai,1631195262,1,0.999939560890198
navarrac+002@hyfe.ai,1631195281,1,0.999994158744812
navarrac+002@hyfe.ai,1631195293,1,0.999986529350281
navarrac+002@hyfe.ai,1631195301,1,0.0212693307548761
navarrac+002@hyfe.ai,1631195319,1,0.999971747398376
navarrac+002@hyfe.ai,1631195353,1,0.00522482488304377
navarrac+002@hyfe.ai,1631195381,1,0.999991893768311
navarrac+002@hyfe.ai,1631195407,1,0.999979853630066
navarrac+002@hyfe.ai,1631195420,1,0.00848348625004292
navarrac+002@hyfe.ai,1631195444,1,0.999998807907104
navarrac+002@hyfe.ai,1631195464,1,0.999989748001099
navarrac+002@hyfe.ai,1631195491,1,0.999567806720734
navarrac+002@hyfe.ai,1631195509,1,0.0364049524068832
navarrac+002@hyfe.ai,1631195540,1,0.162532329559326
navarrac+002@hyfe.ai,1631195564,1,0.0671446993947029
navarrac+002@hyfe.ai,1631195577,1,0.0212363824248314
navarrac+002@hyfe.ai,1631195588,1,0.999952077865601
navarrac+002@hyfe.ai,1631195597,1,0.25365823507309
navarrac+002@hyfe.ai,1631195608,1,0.999992847442627
navarrac+002@hyfe.ai,1631195619,1,0.999995827674866
navarrac+002@hyfe.ai,1631195646,1,0.999913454055786
navarrac+002@hyfe.ai,1631195655,1,0.999991536140442
navarrac+002@hyfe.ai,1631195674,1,0.234585449099541
navarrac+002@hyfe.ai,1631195702,1,0.999987959861755
navarrac+002@hyfe.ai,1631195722,1,0.999983072280884
navarrac+002@hyfe.ai,1631195754,1,0.0243019182235003
navarrac+002@hyfe.ai,1631195762,1,0.999991655349731
navarrac+002@hyfe.ai,1631195810,1,0.000113600573968142
navarrac+002@hyfe.ai,1631262021,1,0.000276359933195636
navarrac+002@hyfe.ai,1631262022,1,0.00019111399888061
navarrac+002@hyfe.ai,1631262387,1,0.00964962411671877
navarrac+002@hyfe.ai,1631262543,1,0.000699513126164675
navarrac+002@hyfe.ai,1631262645,1,0.00322410673834383
navarrac+002@hyfe.ai,1631262846,1,0.000457728310720995
navarrac+002@hyfe.ai,1631262885,1,0.971288621425629
navarrac+002@hyfe.ai,1631262894,1,0.99687933921814
navarrac+002@hyfe.ai,1631262900,1,0.995183646678925
navarrac+002@hyfe.ai,1631262904,1,0.472172796726227
navarrac+002@hyfe.ai,1631262913,1,0.987520337104797
navarrac+002@hyfe.ai,1631262930,1,0.00437789037823677
navarrac+002@hyfe.ai,1631262944,1,0.993444204330444
navarrac+002@hyfe.ai,1631262957,1,0.919460237026215
navarrac+002@hyfe.ai,1631262964,1,0.084913581609726
navarrac+002@hyfe.ai,1631262976,1,0.982564032077789
navarrac+002@hyfe.ai,1631262986,1,0.991232216358185
navarrac+002@hyfe.ai,1631262999,1,0.981251120567322
navarrac+002@hyfe.ai,1631263008,1,0.0212539192289114
navarrac+002@hyfe.ai,1631263024,1,0.00267803715541959
navarrac+002@hyfe.ai,1631263036,1,0.014261057600379
navarrac+002@hyfe.ai,1631263042,1,0.011670988984406
navarrac+002@hyfe.ai,1631263052,1,0.232757553458214
navarrac+002@hyfe.ai,1631263058,1,0.995638966560364
navarrac+002@hyfe.ai,1631263063,1,0.98762845993042
navarrac+002@hyfe.ai,1631263077,1,0.998238801956177
navarrac+002@hyfe.ai,1631263081,1,0.99943596124649
navarrac+002@hyfe.ai,1631263091,1,0.000999697367660701
navarrac+002@hyfe.ai,1631263105,1,0.971161127090454
navarrac+002@hyfe.ai,1631263115,1,0.990431249141693
navarrac+002@hyfe.ai,1631263131,1,0.0504164434969425
navarrac+002@hyfe.ai,1631263135,1,0.970500588417053
navarrac+002@hyfe.ai,1631269044,1,0.999610245227814
navarrac+002@hyfe.ai,1631269056,1,0.0484888181090355
navarrac+002@hyfe.ai,1631269066,1,0.948687493801117
navarrac+002@hyfe.ai,1631269077,1,0.895908296108246
navarrac+002@hyfe.ai,1631269108,1,0.946331739425659
navarrac+002@hyfe.ai,1631269133,1,0.998860001564026
navarrac+002@hyfe.ai,1631269148,1,0.00933407805860043
navarrac+002@hyfe.ai,1631269169,1,0.912681579589844
navarrac+002@hyfe.ai,1631269189,1,0.992527365684509
navarrac+002@hyfe.ai,1631269218,1,0.958971261978149
navarrac+002@hyfe.ai,1631269239,1,0.041455090045929
navarrac+002@hyfe.ai,1631269256,1,0.999846458435059
navarrac+002@hyfe.ai,1631269273,1,0.370874762535095
navarrac+002@hyfe.ai,1631269308,1,0.970910251140594
navarrac+002@hyfe.ai,1631269331,1,0.602275431156158
navarrac+002@hyfe.ai,1631269340,1,0.012420485727489
navarrac+002@hyfe.ai,1631269394,1,0.014771924354136
navarrac+002@hyfe.ai,1631269427,1,0.822429776191711
navarrac+002@hyfe.ai,1631269439,1,0.969060599803925
navarrac+002@hyfe.ai,1631269452,1,0.999287188053131
navarrac+002@hyfe.ai,1631269495,1,0.80553662776947
navarrac+002@hyfe.ai,1631269506,1,0.997542262077332
navarrac+002@hyfe.ai,1631269534,1,0.00684645865112543
navarrac+002@hyfe.ai,1631269545,1,0.99041348695755
navarrac+002@hyfe.ai,1631269555,1,0.990003407001495
navarrac+002@hyfe.ai,1631269563,1,0.919738590717316
navarrac+002@hyfe.ai,1631269574,1,0.99085009098053
navarrac+002@hyfe.ai,1631269607,1,0.0935523733496666
navarrac+002@hyfe.ai,1631269615,1,0.925091564655304
navarrac+002@hyfe.ai,1631269950,1,0.0003833259397652
navarrac+002@hyfe.ai,1631269988,1,0.997441530227661
navarrac+002@hyfe.ai,1631269998,1,0.943760216236115
navarrac+002@hyfe.ai,1631270006,1,0.000198464462300763
navarrac+002@hyfe.ai,1631270039,1,0.999548852443695
navarrac+002@hyfe.ai,1631270050,1,0.00388111639767885
navarrac+002@hyfe.ai,1631270071,1,0.999902725219727
navarrac+002@hyfe.ai,1631270080,1,0.986091911792755
navarrac+002@hyfe.ai,1631270115,1,0.0829240307211876
navarrac+002@hyfe.ai,1631270126,1,0.997945964336395
navarrac+002@hyfe.ai,1631270149,1,0.00404400797560811
navarrac+002@hyfe.ai,1631270181,1,0.986277282238007
navarrac+002@hyfe.ai,1631270202,1,0.960711181163788
navarrac+002@hyfe.ai,1631270214,1,0.997589349746704
navarrac+002@hyfe.ai,1631270223,1,0.0735811218619347
navarrac+002@hyfe.ai,1631270242,1,0.977858245372772
navarrac+002@hyfe.ai,1631270283,1,0.999330520629883
navarrac+002@hyfe.ai,1631270313,1,0.999337255954742
navarrac+002@hyfe.ai,1631270329,1,0.00624017091467977
navarrac+002@hyfe.ai,1631270355,1,0.989252626895905
navarrac+002@hyfe.ai,1631270381,1,0.99791294336319
navarrac+002@hyfe.ai,1631270414,1,0.999520063400269
navarrac+002@hyfe.ai,1631270438,1,0.772513210773468
navarrac+002@hyfe.ai,1631270477,1,0.999597489833832
navarrac+002@hyfe.ai,1631270509,1,5.46044248039834e-05
navarrac+002@hyfe.ai,1631270522,1,0.999939203262329
navarrac+002@hyfe.ai,1631270566,1,0.999651789665222
navarrac+002@hyfe.ai,1631270577,1,0.00190924154594541
navarrac+002@hyfe.ai,1631270592,1,0.000613466661889106
navarrac+002@hyfe.ai,1631270599,2,0.00120204302947968
navarrac+002@hyfe.ai,1631270599,2,0.00120204302947968
navarrac+002@hyfe.ai,1631270601,1,0.129996225237846
navarrac+002@hyfe.ai,1631274859,1,0.000828800664748996
navarrac+002@hyfe.ai,1631274936,1,0.000798526394646615
navarrac+002@hyfe.ai,1631274959,1,0.993564069271088
navarrac+002@hyfe.ai,1631274972,1,0.999720513820648
navarrac+002@hyfe.ai,1631274980,1,8.50713695399463e-05
navarrac+002@hyfe.ai,1631275009,1,0.993935286998749
navarrac+002@hyfe.ai,1631275019,1,0.00241769035346806
navarrac+002@hyfe.ai,1631275039,1,0.96629810333252
navarrac+002@hyfe.ai,1631275048,1,0.99991512298584
navarrac+002@hyfe.ai,1631275071,1,0.416973084211349
navarrac+002@hyfe.ai,1631275082,1,0.0013958610361442
navarrac+002@hyfe.ai,1631275092,1,0.00935885962098837
navarrac+002@hyfe.ai,1631275102,1,0.00493827322497964
navarrac+002@hyfe.ai,1631275114,1,0.000269803073024377
navarrac+002@hyfe.ai,1631275148,1,0.00604093633592129
navarrac+002@hyfe.ai,1631275171,1,0.961206436157227
navarrac+002@hyfe.ai,1631275182,1,0.965660750865936
navarrac+002@hyfe.ai,1631275193,1,0.00119238800834864
navarrac+002@hyfe.ai,1631275212,1,0.995085775852203
navarrac+002@hyfe.ai,1631275220,1,0.0089447870850563
navarrac+002@hyfe.ai,1631275270,1,0.998044848442078
navarrac+002@hyfe.ai,1631275300,1,0.993651330471039
navarrac+002@hyfe.ai,1631275304,1,0.000687549298163503
navarrac+002@hyfe.ai,1631275320,1,0.00386983552016318
navarrac+002@hyfe.ai,1631275322,1,7.17797229299322e-05
navarrac+002@hyfe.ai,1631275346,1,0.999871134757996
navarrac+002@hyfe.ai,1631275373,1,0.972201526165009
navarrac+002@hyfe.ai,1631275391,1,0.000247831660090014
navarrac+002@hyfe.ai,1631275406,1,0.999849557876587
navarrac+002@hyfe.ai,1631275429,1,0.0316104590892792
navarrac+002@hyfe.ai,1631275458,1,0.0346348099410534
navarrac+002@hyfe.ai,1631275471,1,0.998495101928711
navarrac+002@hyfe.ai,1631275505,1,0.00362544530071318
navarrac+002@hyfe.ai,1631275515,1,0.831929564476013
navarrac+002@hyfe.ai,1631275536,1,2.15446525544394e-05
navarrac+002@hyfe.ai,1631275546,1,0.114754967391491
navarrac+002@hyfe.ai,1631275555,1,0.977538049221039
navarrac+002@hyfe.ai,1631275581,2,0.00175253441557288
navarrac+002@hyfe.ai,1631275581,2,0.00175253441557288
navarrac+002@hyfe.ai,1631275600,1,0.000116401170089375
navarrac+002@hyfe.ai,1631275606,1,0.0122643364593387
navarrac+002@hyfe.ai,1631275609,1,6.06129578955006e-05
navarrac+002@hyfe.ai,1631275610,1,0.000294561992632225
navarrac+002@hyfe.ai,1631275613,1,0.00167242519091815
navarrac+002@hyfe.ai,1631275615,1,0.000502528273500502
